priority	candidate_id	source_path	field	dtype	n_unique	n_missing	split_name_candidate	perturbation_name_candidate	control_value_detected	examples
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	percent_mito	float64	233450	0	False	False	False	"[""0.0"", ""0.00010834236"", ""0.00011510129"", ""0.000117481206"", ""0.00012054002"", ""0.00012141816"", ""0.00013437249"", ""0.00015060241"", ""0.00015537601"", ""0.00016953463"", ""0.0001799856"", ""0.00018880393"", ""0.00019577134"", ""0.0002004008"", ""0.00020279862"", ""0.00020686802""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	UMI_count	float64	31699	0	False	False	False	"[""10000.0"", ""10001.0"", ""10002.0"", ""10003.0"", ""10004.0"", ""10005.0"", ""10006.0"", ""10007.0"", ""10008.0"", ""10009.0"", ""100098.0"", ""10010.0"", ""10011.0"", ""10012.0"", ""10013.0"", ""10014.0""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	z_gemgroup_UMI	float64	212500	0	False	False	False	"[""-0.00010959249"", ""-0.00011122777"", ""-0.0001363896"", ""-0.00013666094"", ""-0.00014870783"", ""-0.00015587779"", ""-0.00015751737"", ""-0.00016342184"", ""-0.00016900172"", ""-0.00017103383"", ""-0.00017188584"", ""-0.00019517395"", ""-0.00019594326"", ""-0.00020826729"", ""-0.00021079142"", ""-0.00023764126""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	core_scale_factor	float64	56	0	False	False	False	"[""0.49339604"", ""0.6007104"", ""0.6447045"", ""0.7096276"", ""0.7103167"", ""0.7210631"", ""0.72502494"", ""0.732215"", ""0.7359451"", ""0.74805945"", ""0.77722335"", ""0.7907049"", ""0.80121505"", ""0.84149134"", ""0.8730785"", ""0.8766164""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	core_adjusted_UMI_count	float64	211406	0	False	False	False	"[""10000.0"", ""10000.246"", ""10000.254"", ""10000.287"", ""10000.465"", ""10000.466"", ""10000.512"", ""10000.542"", ""10000.547"", ""10000.736"", ""10000.77"", ""10000.778"", ""10000.781"", ""10000.883"", ""10001.02"", ""10001.0205""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	disease	float64	0	247914	False	False	False	[]
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	cancer	bool	1	0	False	False	False	"[""False""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	cell_line	category	1	0	False	False	False	"[""RPE1""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	sex	category	1	0	False	False	False	"[""Female""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	age	int64	1	0	False	False	False	"[""1""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	perturbation	category	2394	0	False	True	False	"[""AAAS"", ""AAMP"", ""AAR2"", ""AARS"", ""AARS2"", ""AASDHPPT"", ""AATF"", ""ABCB10"", ""ABCB7"", ""ABCE1"", ""ABCF1"", ""ABCG1"", ""ABHD11"", ""ABHD17A"", ""ABT1"", ""AC118549.1""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	organism	category	1	0	False	False	False	"[""human""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	perturbation_type	category	1	0	False	True	False	"[""CRISPR""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	tissue_type	category	1	0	False	False	False	"[""cell_line""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	ncounts	float64	31346	0	False	False	False	"[""10000.0"", ""10001.0"", ""10002.0"", ""10003.0"", ""100039.0"", ""10004.0"", ""10005.0"", ""10006.0"", ""10007.0"", ""10008.0"", ""10009.0"", ""10010.0"", ""10011.0"", ""10012.0"", ""10013.0"", ""10014.0""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	ngenes	int64	6031	0	False	True	False	"[""1002"", ""1007"", ""1010"", ""1011"", ""1012"", ""1015"", ""1018"", ""1023"", ""1024"", ""1026"", ""1033"", ""1038"", ""1042"", ""1043"", ""1044"", ""1046""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	nperts	int64	2	0	False	False	False	"[""0"", ""1""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	percent_ribo	float64	238910	0	False	False	False	"[""0.01986183"", ""0.027268453"", ""0.02892413"", ""0.0309254"", ""0.032815576"", ""0.03322785"", ""0.03424947"", ""0.035811838"", ""0.03735301"", ""0.037733316"", ""0.03920386"", ""0.039653037"", ""0.039772727"", ""0.04017577"", ""0.04207665"", ""0.04491161""]"
23	replogle2022_rpe1_crispri	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/replogle2022_rpe1_crispri/ReplogleWeissman2022_rpe1.h5ad	celltype	category	1	0	False	False	False	"[""retinal pigment epithelial cells""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	time	category	2	58083	True	False	False	"[""14d"", ""28d""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	perturbation	category	41	79771	False	True	False	"[""Ash1l"", ""Atf7ip"", ""Brd9"", ""Carm1"", ""Cbx3"", ""Cebpa"", ""Chaf1a"", ""Chd4"", ""Chmp2a"", ""Crebbp"", ""Ehmt1"", ""Ehmt2"", ""Ezh2"", ""Gata2"", ""Gltscr1"", ""Hdac1""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	guide_id	category	86	79771	False	True	False	"[""Ash1l_B_72562"", ""Ash1l_B_72565"", ""Atf7ip_BR_23438"", ""Atf7ip_BR_23441"", ""Brd9_AS_70306"", ""Brd9_BR_48005"", ""Carm1_B_69142"", ""Carm1_B_69143"", ""Cbx3_B_68895"", ""Cbx3_B_68896"", ""Cebpa_BR_2713"", ""Cebpa_BR_2714"", ""Chaf1a_B_66374"", ""Chaf1a_B_66375"", ""Chd4_AS_66308"", ""Chd4_AS_66310""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	sample	category	12	0	True	False	True	"[""inVivo_NTC_lin-andckit_14d_1"", ""inVivo_OP1_ckit_14d_1"", ""inVivo_OP1_lin-_14d_1"", ""inVivo_OP1_lin-_14d_2"", ""inVivo_OP1_lin-_28d_1"", ""inVivo_OP1_lin-_28d_2"", ""inVivo_OP2_ckit_14d_1"", ""inVivo_OP2_lin-_14d_1"", ""inVivo_OP3_ckit_14d_1"", ""inVivo_OP3_lin-_14d_1"", ""inVivo_OP4_ckit_14d_1"", ""inVivo_OP4_lin-_14d_1""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	cellcycle_phase	category	3	58083	False	False	False	"[""G1"", ""G2M"", ""S""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	Mixscape_classification	category	3	80992	False	False	True	"[""KO"", ""NP"", ""NTC""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	celltype	category	19	58083	False	False	False	"[""B-cell"", ""CLP"", ""EBMP"", ""Eo/Ba"", ""Ery"", ""GMP"", ""GMP (early)"", ""GMP (late)"", ""Gran."", ""Gran. P"", ""HSC"", ""Imm. B-cell"", ""MEP"", ""MEP (G1)"", ""MEP (S)"", ""MEP (early)""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	organism	category	1	0	False	False	False	"[""Mus musculus""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	disease	category	1	0	False	False	False	"[""healthy""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	cancer	bool	1	0	False	False	False	"[""False""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	perturbation_type	category	1	0	False	True	False	"[""CRISPR-cas9""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	tissue_type	category	1	0	False	False	False	"[""primary""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	tissue	category	1	0	False	False	False	"[""bone marrow transplant""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	ncounts	float32	35144	0	False	False	False	"[""1000.0"", ""10000.0"", ""10001.0"", ""10002.0"", ""10003.0"", ""10004.0"", ""10005.0"", ""10006.0"", ""10007.0"", ""10008.0"", ""10009.0"", ""1001.0"", ""10010.0"", ""10011.0"", ""10012.0"", ""10013.0""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	ngenes	int64	7175	0	False	True	False	"[""100"", ""1000"", ""1001"", ""1002"", ""1003"", ""1004"", ""1005"", ""1006"", ""1007"", ""1008"", ""1009"", ""101"", ""1010"", ""1011"", ""1012"", ""1013""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	percent_mito	float32	119358	0	False	False	False	"[""0.0"", ""0.010973335"", ""0.011574074"", ""0.012432013"", ""0.012630249"", ""0.018436579"", ""0.018971732"", ""0.020092426"", ""0.022235906"", ""0.02258356"", ""0.02341098"", ""0.024360536"", ""0.026486559"", ""0.026975991"", ""0.028142588"", ""0.029044438""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	percent_ribo	float32	127474	0	False	False	False	"[""0.10269953"", ""0.18700327"", ""0.19410825"", ""0.2366864"", ""0.23710729"", ""0.2379536"", ""0.26773763"", ""0.2777778"", ""0.28505257"", ""0.2875629"", ""0.30503306"", ""0.30864197"", ""0.3142506"", ""0.3438114"", ""0.35778177"", ""0.36251873""]"
24	lara2023_bone_marrow_invivo	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/lara2023_bone_marrow_invivo/LaraAstiasoHuntly2023_invivo.h5ad	nperts	int64	2	0	False	False	False	"[""0"", ""1""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	GSM	category	22	0	False	False	False	"[""GSM2836267"", ""GSM2836268"", ""GSM2836269"", ""GSM2836270"", ""GSM2836271"", ""GSM2836272"", ""GSM2836273"", ""GSM2836274"", ""GSM2836275"", ""GSM2836276"", ""GSM2836277"", ""GSM2836278"", ""GSM2836279"", ""GSM2836280"", ""GSM2836281"", ""GSM2836282""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	perturbation	category	2	29837	False	True	True	"[""2i (LIF+MEKi+GSK3i)"", ""control""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	age	category	11	0	False	False	False	"[""D0"", ""D10"", ""D11"", ""D12"", ""D16"", ""D2"", ""D4"", ""D6"", ""D8"", ""D9"", ""iPSCs""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	ncounts	float64	18361	0	False	False	False	"[""10000.0"", ""10001.0"", ""10002.0"", ""10003.0"", ""10004.0"", ""10005.0"", ""10006.0"", ""10007.0"", ""10008.0"", ""10009.0"", ""1001.0"", ""10010.0"", ""10011.0"", ""10012.0"", ""10013.0"", ""10014.0""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	ngenes	int64	4258	0	False	True	False	"[""1000"", ""1001"", ""1002"", ""1003"", ""1004"", ""1005"", ""1006"", ""1007"", ""1008"", ""1009"", ""1010"", ""1011"", ""1012"", ""1013"", ""1014"", ""1015""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	organism	category	1	0	False	False	False	"[""mouse""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	percent_mito	float64	59380	0	False	False	False	"[""0.0"", ""0.0059722885"", ""0.0064329365"", ""0.006475845"", ""0.006569439"", ""0.007137249"", ""0.007672242"", ""0.008096511"", ""0.008118201"", ""0.008443094"", ""0.008655012"", ""0.008948546"", ""0.010889688"", ""0.010931351"", ""0.010951703"", ""0.011135858""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	percent_ribo	float64	67262	0	False	False	False	"[""1.4529198"", ""1.584009"", ""10.003705"", ""10.007698"", ""10.012392"", ""10.018484"", ""10.018553"", ""10.025175"", ""10.026778"", ""10.02889"", ""10.02994"", ""10.032955"", ""10.033574"", ""10.037175"", ""10.038363"", ""10.040774""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	tissue_type	category	1	0	False	False	False	"[""stem""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	cancer	bool	1	0	False	False	False	"[""False""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	disease	category	1	0	False	False	False	"[""healthy""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	perturbation_type	category	1	0	False	True	False	"[""drug""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	celltype	category	1	0	False	False	False	"[""mESCs""]"
25	schiebinger2019_reprogramming_gse106340	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schiebinger2019_reprogramming_gse106340/SchiebingerLander2019_GSE106340.h5ad	nperts	int64	1	0	False	False	False	"[""1""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	replicate	category	14	0	True	False	False	"[""sample_1"", ""sample_10"", ""sample_11"", ""sample_12"", ""sample_13"", ""sample_14"", ""sample_2"", ""sample_3"", ""sample_4"", ""sample_5"", ""sample_6"", ""sample_7"", ""sample_8"", ""sample_9""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	tissue_type	category	1	0	False	False	False	"[""cell_line""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	cell_line	category	1	0	False	False	False	"[""K562""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	cancer	bool	1	0	False	False	False	"[""True""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	disease	category	1	0	False	False	False	"[""chronic myelogenous leukemia""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	celltype	category	1	0	False	False	False	"[""lymphoblasts""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	organism	category	1	0	False	False	False	"[""human""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	perturbation	category	4115	0	False	True	False	"[""CCNE2_+_95907328.23-P1P2"", ""CCNE2_+_95907382.23-P1P2"", ""CCNE2_+_95907406.23-P1P2"", ""CCNE2_-_95907017.23-P1P2"", ""CPQ_+_97657557.23-P1P2"", ""CPQ_+_97657573.23-P1P2"", ""CPQ_-_97657567.23-P1P2"", ""CPQ_-_97657591.23-P1P2"", ""DSCC1_+_120867694.23-P1P2"", ""DSCC1_+_120868042.23-P1P2"", ""DSCC1_-_120867704.23-P1P2"", ""DSCC1_-_120868119.23-P1P2"", ""FAM83A_+_124194986-P1P2"", ""FAM83A_+_124195012-P1P2"", ""FAM83A_-_124194976-P1P2"", ""FAM83A_-_124194996-P1P2""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	perturbation_type	category	1	0	False	True	False	"[""CRISPR""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	ncounts	float32	5499	0	False	False	False	"[""1000.0"", ""10009.0"", ""1001.0"", ""1002.0"", ""1003.0"", ""1004.0"", ""1005.0"", ""1006.0"", ""1007.0"", ""1008.0"", ""1009.0"", ""1010.0"", ""1011.0"", ""1012.0"", ""1013.0"", ""1014.0""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	ngenes	int64	138	0	False	True	False	"[""10"", ""100"", ""101"", ""102"", ""103"", ""104"", ""105"", ""106"", ""107"", ""108"", ""109"", ""11"", ""110"", ""111"", ""112"", ""114""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	percent_mito	float64	1	0	False	False	False	"[""0.0""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	percent_ribo	float32	59409	0	False	False	False	"[""0.0"", ""0.029761905"", ""0.13947001"", ""0.15128593"", ""0.1584786"", ""0.17182131"", ""0.1754728"", ""0.19157088"", ""0.2008839"", ""0.20366599"", ""0.21034917"", ""0.21103896"", ""0.21505377"", ""0.21791768"", ""0.2240993"", ""0.23419204""]"
26	schraivogel2020_k562_tapseq_chr8	/Volumes/MOVESPEED/pgaa_cross_platform/v3b/sources/schraivogel2020_k562_tapseq_chr8/SchraivogelSteinmetz2020_TAP_SCREEN__chromosome_8_screen.h5ad	nperts	int64	3	0	False	False	False	"[""1"", ""2"", ""3""]"
